transcriptID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_accession_ID	gene	V5	V6	V7	V8	V9	V10	V11	V12	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g6518.t1	16.2795433534776	-2.98404490887253	0.808888863620356	-3.6890666234627	0.000225078278201234	0.00142761019992879	sp|Q9QXK7|CPSF3_MOUSE	80.435	92	18	0	103	378	113	204	3.23e-46	162	0	8	4	2	3	0	31	25	14	32	93	15
g20476.t1	21.6274052407888	-1.5952314027337	0.58750772008488	-2.71525181405826	0.00662253936795434	0.0237663711188684	sp|Q9EQU5|SET_MOUSE	47.737	243	108	3	19	717	2	235	1.98e-69	220	6	24	22	2	2	8	42	22	38	68	21	46
g13171.t1	18.1936131807336	-1.54752868459532	0.461694897355658	-3.35184272873435	0.000802756076007779	0.004164802323326	sp|Q7Z5Q5|DPOLN_HUMAN	38.543	659	362	9	1189	3066	207	855	1.01e-119	392	12	10	15	7	1	7	54	17	37	21	48	26
g20047.t1	363.074500226408	1.64981919174064	0.5775408302418	2.85662780075636	0.00428167594837603	0.0165758655306916	sp|Q8C031|LRC4C_MOUSE	26.316	342	227	8	217	1194	101	433	7.16e-18	91.3	187	163	180	1406	452	298	107	287	129	116	123	186
g17255.t1	2.53499830763774	2.71082472015822	1.03641534248909	2.61557756724037	0.00890766861667934	0.0302325977622793	sp|Q9VEV4|CL16A_DROME	75	28	7	0	1	84	793	820	3.42e-06	46.2	5	5	5	5	2	1	0	2	2	0	0	1
g19748.t1	40.6949535856534	0.990555499417707	0.359259417801911	2.75721512181451	0.00582959853131763	0.0213831380524094	sp|Q0VH32|MNT_XENLA	64.444	90	30	1	244	513	222	309	4.36e-31	125	65	37	59	20	29	63	38	18	22	47	44	38
g23337.t1	108.53965391652	-1.20216702324443	0.347809954898822	-3.45639049806421	0.00054746159034672	0.00300512978384883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	103	76	27	21	74	284	163	104	218	158	218
g19636.t1	157.954957550425	-2.85171544668166	0.885215951676393	-3.22149125451386	0.00127525354319435	0.00612597261426532	sp|O75594|PGRP1_HUMAN	45.113	133	71	2	100	498	25	155	2.3e-33	120	16	10	29	134	9	6	557	757	258	327	7	201
g16392.t1	150.631038768314	-4.76101216009194	0.978031960882761	-4.86795150926837	1.12760988220677e-06	1.50726006749017e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	3	3	1	22	20	1941	123	19	115	132	308
g15892.t1	17.770063635903	-1.47713754164638	0.466252958134319	-3.16810331361125	0.00153436983869248	0.00712763023525473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	9	9	12	2	4	23	28	43	42	34	19
g6618.t1	3.14394077880034	4.71584145864863	1.40702661122142	3.35163629531845	0.000803354837286432	0.00416680469246843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	21	3	0	2	3	0	0	0	0	0	1
g16092.t3	157.372648239082	3.61206152994911	1.03802566231574	3.47974203440302	0.000501896793373784	0.00279569972049787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172	935	0	119	24	380	8	39	35	6	14	58
g23191.t1	101.026184592222	-0.779636878008813	0.248369914252809	-3.13901496626214	0.00169516789760238	0.0077586225888393	sp|Q8NB78|KDM1B_HUMAN	48.251	829	374	6	7	2367	6	821	0	825	85	101	91	42	33	47	230	120	103	180	165	161
g19512.t1	4.96243343005287	5.40400101611616	1.3328015715271	4.05461783026288	5.0216333293124e-05	0.000396306249850612	sp|O14975|S27A2_HUMAN	39.326	178	101	3	76	606	24	195	1.12e-33	127	33	9	6	0	3	6	0	0	0	0	1	0
g10468.t1	2589.47035324047	1.50116395350782	0.298190258030729	5.03424881624778	4.79726243629857e-07	7.1538765043965e-06	sp|Q6NYU2|HELZ_DANRE	35.075	995	518	27	3067	5769	151	1111	5.86e-155	536	4599	2577	2821	4000	2750	2271	3529	1199	1188	2020	1339	1183
g23977.t1	7.17676488505832	-1.7721269973438	0.664996596251135	-2.66486626748772	0.00770189442351913	0.026857184828585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	8	4	0	2	1	22	20	10	7	18	5
g9663.t1	30.7865681039458	1.28464685164307	0.520948227979793	2.46597796603486	0.0136639739249188	0.0425952251950183	sp|A4D263|SMIP7_HUMAN	30.562	445	219	12	109	1314	37	434	5.09e-43	160	67	49	27	8	37	31	26	33	7	25	27	15
g5055.t1	25.6263835999262	2.65699194645886	0.894548651747964	2.97020395846224	0.00297602090245886	0.0122211596623625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	39	75	3	3	107	6	4	11	3	7	19
g17766.t1	1010.03097264595	2.25459050533457	0.434269571273382	5.19168427740302	2.08400181263585e-07	3.40161903298678e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2065	1007	524	1483	1919	703	526	314	328	609	237	496
g8489.t1	326.361827046638	1.1840147610989	0.468514952426577	2.52716536572961	0.0114987346134475	0.0370692978804629	sp|Q9NXD2|MTMRA_HUMAN	31.56	846	464	19	7	2451	8	769	1.59e-120	385	221	138	195	883	517	178	210	229	150	208	189	228
g13982.t1	24.9398202093178	-1.74895366568925	0.4145523023049	-4.21889748522711	2.45499858863904e-05	0.000216721696869037	sp|F4IF36|FGT1_ARATH	42.561	531	273	11	1690	3222	763	1281	1.83e-121	412	25	8	13	11	1	7	77	44	40	66	34	33
g22376.t1	43.211141989902	8.87866791359257	2.59829142793287	3.41711780985868	0.000632878861334841	0.00339407507667384	sp|Q02218|ODO1_HUMAN	70.203	839	245	3	28	2529	179	1017	0	1271	38	60	338	0	0	70	0	0	0	0	0	0
g3746.t1	1156.28276850276	-2.43815159086348	0.427678302811278	-5.70090082858229	1.19175956472659e-08	2.69764766212101e-07	sp|Q5UR46|YR571_MIMIV	36.275	204	120	4	1	606	1	196	1.63e-16	83.6	179	196	332	607	356	93	2363	1945	1746	2472	3456	2086
g4513.t1	251.479175632745	3.15430972832388	0.629820762143333	5.0082657129141	5.49226775099393e-07	8.05532603479109e-06	sp|Q8NFF2|NCKX4_HUMAN	50.916	546	257	5	259	1866	74	618	0	531	418	194	197	107	719	268	85	37	61	13	43	100
g22342.t2	1753.94437459494	1.93831349336557	0.390834716253284	4.95941996132562	7.07039707527018e-07	9.96676563958172e-06	sp|Q9DDT2|BCAP_CHICK	26.543	486	293	17	685	2001	183	651	2.5e-26	119	2682	1068	1692	1828	2996	2560	1096	981	882	885	627	607
g16602.t1	69.673411170062	-0.726055891095874	0.263124052573999	-2.75936724139533	0.0057913412735284	0.0212667783450274	sp|Q14344|GNA13_HUMAN	60.556	360	135	2	22	1080	18	377	2.39e-160	457	48	70	38	44	27	43	154	136	93	108	60	101
g19983.t1	53.3745801094173	2.01886100496071	0.466760227677967	4.32526356198795	1.52349598522968e-05	0.000144768853604673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	96	67	60	26	145	32	33	9	16	21	43
g20983.t1	24.558313020381	-1.50015563111467	0.405909321898007	-3.6957900451757	0.000219204069105567	0.00139441704778655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	23	16	8	5	5	84	37	30	68	23	38
g10844.t1	42.5683921078863	3.26376434723774	0.777461682962202	4.19797453528834	2.69312905813965e-05	0.000234779461079137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	101	146	1	6	112	8	9	11	5	10	12
g11954.t1	423.094064085842	4.22725858153377	1.12480108892185	3.75822767524675	0.000171121143474319	0.0011296534016275	sp|Q07943|VDP_BOMMO	35.032	157	88	3	142	606	105	249	1.19e-26	105	59	375	1162	7	6	2516	6	32	96	12	98	27
g3227.t1	35.1155230087103	2.10338811980788	0.812068931424858	2.59015957686901	0.00959314509112543	0.0320699642964378	sp|O35604|NPC1_MOUSE	41.412	1275	686	26	100	3864	25	1258	0	879	38	162	65	3	2	60	12	44	17	8	1	14
g15356.t2	1072.61053233013	1.71009423940463	0.318009076254484	5.37750135796799	7.55266436996902e-08	1.4070520301046e-06	sp|Q5ZL67|NF2L1_CHICK	28.607	804	430	20	10	2154	5	753	6.75e-64	230	1535	1648	983	977	1083	1917	757	891	419	522	683	398
g15764.t1	2239.16345414555	1.87905014896106	0.239630764666168	7.84143952292095	4.4541043465847e-15	3.89336442438073e-13	sp|P53804|TTC3_HUMAN	29.796	245	167	4	1180	1905	490	732	1.26e-28	130	3105	3482	2854	3447	2603	1907	1546	956	942	1532	1334	806
g13193.t1	255.770454822449	1.4949426140449	0.263802373628815	5.66690357437181	1.45401112355744e-08	3.22783875274997e-07	sp|Q0VD26|MORN4_BOVIN	60	140	56	0	10	429	5	144	1.13e-58	181	351	246	294	393	298	257	170	142	179	144	140	177
g16823.t1	50.187629106378	-2.85862487959585	0.439761959892445	-6.50039143971208	8.0111283240536e-11	2.97487405281738e-09	sp|A8MT69|CENPX_HUMAN	56.41	39	17	0	22	138	7	45	1.36e-10	50.1	17	9	16	7	8	6	114	152	43	168	117	62
g22260.t1	5418.3392838037	3.02455717988257	0.719584791193029	4.20319775640065	2.63170476983373e-05	0.000230244769407258	sp|P04813|CTR2_CANLF	37.121	264	127	10	250	987	19	261	1.27e-45	159	17437	5057	2792	524	13311	4602	1736	1556	554	1290	3034	596
g6642.t1	174.544209527417	0.877134702976314	0.335512961137133	2.61430944427153	0.00894080186894426	0.0303188258735588	sp|P37198|NUP62_HUMAN	65.816	196	66	1	1057	1644	328	522	6.09e-87	281	174	269	90	274	152	164	254	157	78	181	115	136
g4895.t1	35.5001291870034	1.78518632124981	0.531501608763878	3.35875995822787	0.000782930433978506	0.00407815320492129	sp|Q9NBX4|RTXE_DROME	33.129	163	107	2	19	507	496	656	1.85e-17	89.4	86	39	23	62	40	23	14	36	27	9	9	21
g5562.t1	14.254589119958	-2.50006492055079	0.598644894680278	-4.17620686782273	2.96410279983375e-05	0.000253326638239829	sp|Q15554|TERF2_HUMAN	24.876	201	141	2	7	609	97	287	1.32e-09	64.7	4	7	1	6	0	4	26	22	21	39	56	14
g2142.t1	2.83170398911079	-3.80275139793971	1.19545645138566	-3.18100370242005	0.00146765753924624	0.00687152908140638	sp|Q6DC37|HNMT_DANRE	29.431	299	197	8	1	876	1	292	1.58e-41	148	0	0	0	1	0	0	3	3	2	4	18	8
g20451.t2	960.071878934145	1.35060448073485	0.350737543263353	3.85075537727863	0.000117754070983822	0.000817194713689584	sp|O88387|FGD4_RAT	41.603	524	278	14	970	2496	225	735	1.86e-117	377	1133	959	827	1362	1463	705	776	678	517	846	357	680
g6756.t1	5049.85493444341	-2.04643378074196	0.514330732200356	-3.97882850979393	6.92556703983602e-05	0.000519819507110814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1968	2327	5329	930	588	118	20431	16316	13534	2968	7063	1980
g16534.t1	42.2477653205781	-0.994613437540157	0.411704890739523	-2.41584071482266	0.0156989272613149	0.047827134864874	sp|O43345|ZN208_HUMAN	24.889	1125	637	39	40	3270	223	1187	2.76e-56	219	42	49	36	11	13	10	115	50	33	82	87	55
g14036.t1	21.5273066597853	1.19071742419934	0.38193449500491	3.1175959222642	0.00182332601948588	0.00821272681424743	sp|Q96LI9|CX058_HUMAN	49.735	189	95	0	181	747	40	228	6.78e-70	221	36	49	18	22	17	15	21	22	14	21	9	11
g2851.t1	228.252658477528	1.30604385879243	0.298024786269081	4.38233301042694	1.17415155530571e-05	0.000114548517453342	sp|Q9JLV2|TP4AP_MOUSE	42.51	781	393	14	112	2382	36	784	0	592	311	224	182	354	296	191	205	139	155	150	145	145
g3899.t1	18.2726509579298	2.64011952314023	0.8363710563494	3.15663664242979	0.00159600089879552	0.00736153064744788	sp|Q9JJ61|GLT16_MOUSE	56.371	518	211	7	145	1665	43	556	0	597	36	49	26	16	25	6	0	0	9	15	9	6
g1650.t1	30.3282094084011	4.542533946014	0.936366417231867	4.85123543777111	1.22694793964791e-06	1.61340770035635e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140	96	92	1	3	27	4	0	2	3	0	4
g14855.t1	1287.84366714066	2.89248662445411	0.494742013787902	5.84645440218088	5.02161135006211e-09	1.2383268291463e-07	sp|Q9W6C5|PDC6I_XENLA	47.413	715	350	3	7	2082	4	715	0	673	1806	788	1271	900	3382	1529	647	297	300	336	308	225
g23156.t1	834.266135340285	4.2922794259505	0.61133748145532	7.02112917358266	2.20082261318289e-12	1.10492581451592e-10	sp|P14272|KLKB1_RAT	43.162	234	124	4	2029	2709	390	621	4.4e-57	211	1527	4563	1133	74	479	1201	157	81	55	107	47	111
g19547.t1	13.4297233453805	-1.14450814012782	0.442081386083244	-2.58890823309242	0.00962807485752915	0.0321537959594782	sp|Q9EQ80|NIF3L_MOUSE	48.148	351	170	3	1	1020	27	376	2.65e-112	334	13	14	7	6	2	5	45	25	18	31	9	16
g21093.t1	379.430831925187	-0.819928432413956	0.213047529367134	-3.84857048025662	0.00011880911558346	0.000823462825884654	sp|P50579|MAP2_HUMAN	81.301	369	68	1	394	1497	110	478	0	648	238	268	371	263	93	216	765	452	539	637	618	587
g8560.t3	200.371866167314	1.64906293053371	0.333740753925507	4.9411494135409	7.76633628431126e-07	1.07942942406336e-05	sp|P97433|ARG28_MOUSE	34.52	646	340	13	2506	4236	618	1249	5.02e-88	323	331	188	274	150	210	349	186	49	115	120	143	109
g23127.t1	22.9644342037311	-1.48636893888449	0.474283887467132	-3.13392248432116	0.00172486414733505	0.00786276381253133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	25	15	10	3	3	41	63	20	33	47	41
g444.t1	115.417761474206	4.19839551307651	1.00170909209759	4.19123231105452	2.77443397398034e-05	0.000241115921928696	sp|P09057|DCOR_RAT	40.816	392	228	3	103	1275	32	420	1.95e-101	312	33	71	473	3	11	557	7	4	37	12	17	6
g9182.t1	25818.748640932	0.907033740230853	0.301901307777748	3.00440480668135	0.00266101014918646	0.0111904163919826	sp|Q8HZK2|DUOX2_PIG	44.55	1578	771	27	319	4938	34	1545	0	1301	32316	20536	18821	45436	23496	26020	23102	24909	20781	16795	22564	17843
g430.t1	223.237724421487	4.11765875471264	1.10602034620145	3.72295027741077	0.000196908311501576	0.00127327104993423	sp|Q924S4|KREM1_RAT	42.718	103	53	3	88	393	117	214	2.03e-15	82	6	32	394	1045	5	605	116	56	50	6	2	12
g3104.t1	173.334486329426	-1.36410975916399	0.381464691955424	-3.57597908255005	0.000348919551947808	0.0020528379889237	sp|Q28F67|AATM_XENTR	70.238	420	125	0	28	1287	8	427	0	652	96	141	206	77	11	52	386	345	243	307	287	249
g22762.t1	298.867069531173	1.83751986646784	0.559202154148349	3.28596707440503	0.00101632889111204	0.00507387039468989	sp|A0A182C2Z2|OVCH_HALRO	35	340	186	13	2041	2979	545	876	1.04e-41	171	755	394	304	62	429	343	222	182	235	197	32	131
g13341.t1	39.747554396849	-1.67394843941506	0.473401772077179	-3.53599952123152	0.000406235429732392	0.00233018534139974	sp|Q8BGW6|ST32A_MOUSE	71.724	145	41	0	1	435	1	145	5.87e-75	231	10	19	29	22	10	4	108	33	39	99	119	62
g11769.t1	20.1827632065625	1.96984464686826	0.635519176679453	3.09958333147487	0.00193793054667072	0.00862575133071443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	18	14	13	50	8	16	11	4	9	14	5
g24126.t1	7418.06363072118	1.66958434968326	0.371024862510472	4.49992579577099	6.79771876792165e-06	7.09863111871498e-05	sp|E9Q236|MRP4_MOUSE	48.343	1328	642	12	25	3969	9	1305	0	1203	11420	19030	7210	3035	6137	11707	6211	4105	5481	4708	3199	2948
g6232.t1	8.51921730608138	2.63793717895922	0.809643684445976	3.25814581109752	0.00112142768966103	0.00549076123119854	sp|Q9VCA2|ORCT_DROME	41.348	549	274	8	1	1581	1	523	2.04e-116	358	3	43	6	9	6	10	8	3	5	0	1	3
g23670.t1	62.411212338329	3.52038294777826	1.24496331540115	2.82770014523997	0.00468836981810578	0.017894401761893	sp|P42674|BP10_PARLI	30.476	210	132	8	1	615	247	447	1.04e-16	81.3	72	607	22	0	1	12	1	58	4	0	0	2
g14855.t2	341.356415680199	2.89869335353119	0.514243228624142	5.6368138502993	1.73225185140249e-08	3.78121418622751e-07	sp|Q9W6C5|PDC6I_XENLA	47.546	713	348	3	7	2076	4	713	0	672	250	318	337	322	914	356	95	57	28	71	55	254
g261.t1	1664.78829533065	3.63652903197035	1.12909450805469	3.22074813580992	0.00127856457085535	0.00613677842346876	sp|P20072|ANXA7_BOVIN	51.935	310	149	0	64	993	152	461	3.36e-101	308	738	4639	6524	15	45	5055	5	376	1083	28	241	151
g20478.t1	1204.50010754588	0.509773808671636	0.191829500316415	2.65743177056076	0.00787385268756278	0.0273545130628955	sp|Q5XGI3|FBXL5_XENTR	35.108	695	339	20	1	1854	1	660	1.26e-117	367	1546	1059	967	1067	995	1368	1424	932	1063	1388	1377	1084
g14681.t1	44.7239768378363	1.12188641896055	0.362417391236312	3.09556452336204	0.00196438628174286	0.00871971965461916	sp|Q8BGF9|S2544_MOUSE	47.785	316	130	4	10	864	3	314	1.13e-102	305	83	43	65	28	45	44	50	44	39	32	13	34
g11209.t1	3624.59644488581	1.13714408009145	0.227622405935927	4.99574756455013	5.86082843656043e-07	8.48779739555127e-06	sp|P27085|RS26_OCTVU	84.348	115	17	1	103	444	1	115	1.45e-53	168	4201	4579	3328	3998	3707	4607	3126	2108	2917	2992	2083	3124
g12141.t1	114.240164933473	-0.737503773099204	0.305305754715915	-2.41562355673723	0.0157082920181805	0.0478333371253459	sp|D4A1X2|EXOSX_RAT	40.729	933	466	19	25	2745	14	885	0	643	95	76	80	117	31	50	190	141	178	147	253	133
g10105.t2	531.702662802753	5.28765662136974	0.630080645905148	8.39203148951466	4.77812877875264e-17	5.47109716303957e-15	sp|Q32PF2|ACLY_BOVIN	62.55	251	86	3	1	753	391	633	3.82e-96	307	1308	323	479	100	947	1668	59	29	42	17	26	21
g5151.t1	229.341618089392	2.60736655674778	0.276856709165037	9.41774741385625	4.60868784580737e-21	9.02381080209083e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417	352	237	282	312	325	143	56	66	90	75	56
g12921.t1	21.1222730847801	-1.48196770046372	0.534182297706759	-2.77427332733751	0.00553251738108956	0.0204970085755409	sp|Q8C8R3|ANK2_MOUSE	35.185	216	111	6	124	771	615	801	3.51e-19	95.1	14	25	12	1	3	10	47	55	14	41	36	36
g15955.t1	1885.05572247925	0.71519262031052	0.196520296024303	3.63928120799326	0.000273400115423216	0.0016728669562458	sp|P54612|2AAA_PIG	80.612	588	113	1	1	1764	1	587	0	985	2133	2164	1676	2442	1486	1822	1896	1489	1725	1625	2091	1492
g12361.t1	71.5810578799943	-1.46882580420172	0.487874630890814	-3.01066239398384	0.00260678512135887	0.0110118338798141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	97	52	8	12	27	124	91	170	208	76	86
g16976.t1	42.6666314452753	4.63703928377812	1.3497715895193	3.43542516362307	0.000591624841134492	0.00320265811153258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	34	51	1	4	308	1	9	0	0	0	8
g12365.t2	63.4164226983579	2.07827838155608	0.502390427253896	4.13677942256206	3.52214388047973e-05	0.000293337206209244	sp|Q9SAL0|RGLG4_ARATH	54.167	264	105	5	238	984	53	315	1.96e-94	289	101	156	44	90	49	89	23	36	21	29	61	6
g22319.t1	33.0070470945515	-2.45017586741252	0.622998351671702	-3.93287696642843	8.39352041334827e-05	0.00061163055338057	sp|Q8AWB5|FUT10_CHICK	52.795	161	75	1	1	483	259	418	9.44e-56	186	7	3	9	29	2	4	111	76	88	79	38	29
g6589.t1	71.9477026696736	3.08521781749426	1.24646566257497	2.47517273048722	0.0133171750953373	0.0417267224142588	sp|Q5U2U2|CRKL_RAT	40.659	91	52	2	28	294	14	104	2.54e-13	67.4	11	44	244	0	0	369	15	21	37	4	6	26
g20409.t2	92.3010310076658	4.5553358598314	0.943943306163116	4.8258574747965	1.39402177136521e-06	1.80761233664443e-05	sp|Q3UG20|KMT2E_MOUSE	40.094	641	297	19	31	1830	12	606	4.47e-94	342	169	453	164	51	55	102	18	0	19	0	0	17
g20417.t1	3.85495404740305	3.53205972871485	1.18079112754821	2.99126547135294	0.00277823853489604	0.0115962290584661	sp|P16395|ACM1_DROME	31.818	198	133	2	94	684	104	300	8.77e-23	108	24	15	4	1	1	0	0	2	1	0	0	0
g10125.t1	2.08197637887046	4.59055969131071	1.64848556002562	2.78471331665129	0.00535750679485948	0.019977143980832	sp|P70277|SIA7B_MOUSE	32.308	325	171	12	355	1218	61	373	1.08e-36	140	6	14	1	3	0	1	0	0	0	0	0	0
g14359.t2	38.9975314023551	1.693074351945	0.683066627899974	2.47863719700405	0.0131885378936577	0.0414031701070735	sp|Q17LW0|MYO7A_AEDAE	60.926	1533	524	16	1	4443	650	2159	0	1758	124	82	115	3	1	49	28	23	18	10	17	19
g9783.t1	138.389817436703	-2.18277204854676	0.438812774915358	-4.97426732612283	6.54948763923776e-07	9.35368110694933e-06	sp|A4IIW9|LIGO1_XENTR	28.653	527	325	15	25	1563	13	502	3.39e-40	160	76	20	99	20	24	30	407	177	161	363	223	377
g1132.t1	13.1109832775592	5.46522004581307	1.72354200303133	3.17092361903623	0.00151955092520084	0.00707053401032139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	15	37	0	0	76	0	3	4	0	0	0
g3135.t2	7.8565329149386	6.66337098178702	2.2739107343243	2.93035732722685	0.00338572428490883	0.0135621201565543	sp|Q92556|ELMO1_HUMAN	49.26	743	323	12	49	2187	7	725	0	674	20	0	43	0	16	0	0	0	0	0	0	0
g14625.t1	56.1629957269614	5.64802465385098	0.856536460177501	6.59402712720546	4.28053442474969e-11	1.68977548460885e-09	sp|P61644|SIA8C_PANTR	41.667	252	140	5	421	1164	90	338	3.92e-62	208	211	67	80	6	74	126	8	1	4	0	0	5
g1072.t1	40.3868610434187	-0.956585669296653	0.329417796088486	-2.90386761327157	0.00368583978273656	0.0145648581160775	sp|Q6DJK9|YJU2B_XENLA	57.98	307	118	2	1	891	1	306	1.09e-125	373	31	32	34	20	14	14	112	48	41	58	97	48
g8171.t1	7.36765039142451	1.73585624018059	0.652104737699521	2.66192858267569	0.00776943611020479	0.0270397367646303	sp|P46023|GR101_LYMST	30.162	862	483	28	901	3240	232	1056	1.82e-99	346	10	18	11	9	2	12	11	3	1	3	1	8
g75.t1	314.81523414132	0.839717201041321	0.33364630823854	2.51678852817088	0.0118429887935049	0.0379394176336431	sp|Q05AY2|EI3EA_XENLA	67.342	444	124	3	1	1272	1	443	0	623	348	330	288	573	237	248	341	222	418	242	234	181
g5561.t1	60.0946453733215	2.25947358587864	0.633449730517442	3.56693432331712	0.000361181956054535	0.0021110276715068	sp|Q9UPY6|WASF3_HUMAN	48.131	214	109	1	1	636	1	214	1.97e-57	202	173	112	101	19	66	51	47	49	20	29	0	20
g9352.t1	38.1830590641115	4.73990787633299	1.0204993695628	4.64469456591988	3.40579945534895e-06	3.92267960798427e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91	11	38	2	36	179	16	7	1	0	1	2
g16649.t1	111.664187313584	-1.32912107548554	0.271590342441757	-4.89384513284219	9.88846632799154e-07	1.33990429551609e-05	sp|B2GUN4|MARF1_XENTR	38.413	794	471	7	2080	4422	757	1545	1.04e-169	559	75	62	90	51	34	25	300	184	221	243	114	142
g4543.t1	121.582701021957	2.16669953338853	0.794649693533775	2.7266096633767	0.00639886855698864	0.0231034199420685	sp|P08483|ACM3_RAT	36.632	576	271	16	64	1674	41	561	1.44e-112	351	220	45	52	9	301	219	64	23	33	159	23	10
g23449.t1	7.40206400510806	2.26103842890437	0.819309003138882	2.75968947032442	0.00578563268068858	0.0212577759219145	sp|P32297|ACHA3_HUMAN	25.694	288	170	8	76	888	35	295	6.73e-24	107	12	5	14	6	4	15	1	0	0	7	13	7
g2842.t1	495.021760294169	3.90749232604967	0.408298250649091	9.57019120174465	1.06708146496425e-21	2.30925344589658e-19	sp|A0A4X1UM84|PCKGC_PIG	66.887	151	49	1	112	564	14	163	2.21e-66	217	1591	723	674	239	677	812	81	64	90	53	72	89
g20681.t1	76.1064119222394	-1.11274112865839	0.289940333656665	-3.83782799248638	0.000124127378072895	0.000854575971401999	sp|Q6P2S7|TTC41_HUMAN	34.728	717	414	17	142	2235	105	786	3.04e-108	378	46	57	58	32	28	27	145	132	76	146	176	95
g16194.t1	48.5880806696893	-1.74296807259473	0.364618063183222	-4.78025706510014	1.7507119389423e-06	2.19828918227559e-05	sp|Q8R034|APC13_MOUSE	61.194	67	26	0	1	201	1	67	6.35e-25	91.3	13	30	22	27	4	21	85	88	73	106	69	127
g286.t1	31.9482213943586	-1.56834598660806	0.643162259967633	-2.43849193932335	0.0147486876190546	0.0453342705778791	sp|Q8SPI2|CHCH7_MACFA	50.725	69	34	0	82	288	10	78	6.95e-22	84.7	11	9	13	43	5	5	106	62	42	107	9	41
g13285.t1	40.6859152145799	2.63805253585288	0.824348170117553	3.20016787988586	0.0013734756099021	0.00651785080995715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121	109	156	9	0	43	33	7	2	6	5	17
g8817.t1	258.420049515294	1.49648077698573	0.35036388657447	4.27121867957602	1.94407657308362e-05	0.000178541366327286	sp|P0CG73|UBI1P_CANAX	27.632	152	104	2	7	462	1	146	3.45e-09	60.8	431	219	206	228	277	504	227	211	125	188	110	123
